       1440.00   4.78129e-11
       1441.00   4.59775e-11
       1442.00   4.98201e-11
       1443.00   4.90958e-11
       1444.00   5.12466e-11
       1445.05   4.94195e-11
       1446.05   4.64505e-11
       1447.05   4.68452e-11
       1448.05   4.85486e-11
       1449.05   4.54986e-11
       1450.05   4.61987e-11
       1451.05   4.77611e-11
       1452.05   4.58683e-11
       1453.05   4.38963e-11
       1454.05   4.59818e-11
       1455.10   4.55353e-11
       1456.10   4.52097e-11
       1457.10   4.84368e-11
       1458.10   4.86936e-11
       1459.10   4.74639e-11
       1460.10   4.49251e-11
       1461.10   4.61989e-11
       1462.10   4.87577e-11
       1463.10   4.87791e-11
       1464.10   4.89016e-11
       1465.10   4.59545e-11
       1466.10   4.68597e-11
       1467.15   4.65362e-11
       1468.15   4.68771e-11
       1469.15   4.69127e-11
       1470.15   4.97547e-11
       1471.15   4.92535e-11
       1472.15   4.57419e-11
       1473.15   4.64221e-11
       1474.15   5.01881e-11
       1475.15   4.79436e-11
       1476.15   4.56690e-11
       1477.15   4.62369e-11
       1478.15   4.66371e-11
       1479.15   4.61704e-11
       1480.15   4.68523e-11
       1481.18   4.77692e-11
       1482.20   4.70259e-11
       1483.20   4.45290e-11
       1484.20   4.51752e-11
       1485.20   4.41346e-11
       1486.20   4.48848e-11
       1487.20   4.50855e-11
       1488.20   4.70494e-11
       1489.20   4.60553e-11
       1490.20   4.30902e-11
       1491.20   4.42077e-11
       1492.20   4.56947e-11
       1493.20   4.63396e-11
       1494.20   4.68474e-11
       1495.20   4.61017e-11
       1496.20   4.52992e-11
       1497.20   4.56517e-11
       1498.20   4.30473e-11
       1499.20   4.15336e-11
       1500.20   4.35499e-11
       1501.20   4.52238e-11
       1502.20   4.24554e-11
       1503.20   4.33277e-11
       1504.20   4.30555e-11
       1505.20   4.59904e-11
       1506.20   4.80892e-11
       1507.25   4.73727e-11
       1508.25   4.75415e-11
       1509.25   4.91403e-11
       1510.25   4.82995e-11
       1511.25   4.63707e-11
       1512.25   4.61029e-11
       1513.25   4.67298e-11
       1514.25   4.68727e-11
       1515.25   4.69564e-11
       1516.25   4.58961e-11
       1517.25   4.57638e-11
       1518.25   4.68137e-11
       1519.25   4.43185e-11
       1520.25   4.39220e-11
       1521.25   4.61993e-11
       1522.25   4.79682e-11
       1523.25   4.75396e-11
       1524.25   4.44799e-11
       1525.25   4.31530e-11
       1526.25   4.32326e-11
       1527.25   4.08493e-11
       1528.25   4.24265e-11
       1529.25   4.45238e-11
       1530.25   4.26854e-11
       1531.25   4.36185e-11
       1532.25   4.09702e-11
       1533.23   3.90563e-11
       1534.20   4.12987e-11
       1535.20   4.35860e-11
       1536.20   4.55188e-11
       1537.20   4.49894e-11
       1538.20   4.38481e-11
       1539.20   4.30712e-11
       1540.20   4.52616e-11
       1541.20   4.53382e-11
       1542.20   4.34481e-11
       1543.20   3.98819e-11
       1544.20   4.03995e-11
       1545.20   4.18744e-11
       1546.20   4.31549e-11
       1547.20   4.21002e-11
       1548.20   3.85874e-11
       1549.20   4.03530e-11
       1550.20   4.08941e-11
       1551.20   3.88081e-11
       1552.20   4.13488e-11
       1553.20   4.10603e-11
       1554.20   4.18574e-11
       1555.20   4.17440e-11
       1556.18   4.25351e-11
       1557.15   4.16400e-11
       1558.15   4.02442e-11
       1559.15   4.13871e-11
       1560.15   4.08239e-11
       1561.15   4.07099e-11
       1562.15   4.14586e-11
       1563.15   3.99864e-11
       1564.15   3.93637e-11
       1565.15   3.99782e-11
       1566.15   3.98542e-11
       1567.15   3.87640e-11
       1568.15   4.02259e-11
       1569.12   3.92512e-11
       1570.10   3.96724e-11
       1571.10   3.99844e-11
       1572.10   4.06772e-11
       1573.10   4.18269e-11
       1574.10   4.23381e-11
       1575.10   4.02425e-11
       1576.10   3.89063e-11
       1577.10   4.05079e-11
       1578.10   4.04208e-11
       1579.07   3.99336e-11
       1580.05   4.00527e-11
       1581.05   4.11297e-11
       1582.43   3.98290e-11
       1583.88   3.80380e-11
       1585.35   3.93053e-11
       1586.83   4.07869e-11
       1588.28   4.04439e-11
       1589.75   3.97990e-11
       1591.23   3.82950e-11
       1592.68   3.86227e-11
       1594.15   3.94238e-11
       1595.63   3.89903e-11
       1597.08   3.83186e-11
       1598.58   3.79729e-11
       1600.05   3.88651e-11
       1601.53   3.74058e-11
       1602.98   3.76497e-11
       1604.45   3.71068e-11
       1605.93   3.60737e-11
       1607.38   3.61121e-11
       1608.85   3.49769e-11
       1610.33   3.43735e-11
       1611.78   3.56884e-11
       1613.25   3.51421e-11
       1614.73   3.45532e-11
